,age,csp,gen,td1,td2,td3,td4,s_p_ms_1,s_p_ms_2,s_p_ms_3,s_p_ms_4,s_p_ms_5,s_p_ms_6,s_p_ms_7,s_p_ms_8,s_p_ms_9,s_p_mm_1,s_p_mm_2,s_p_mm_3,s_p_mm_4,s_p_ss_1,s_p_ss_2,s_p_ss_3,s_p_ss_4,s_v_ms_1,s_v_ms_2,s_v_ms_3,s_v_ms_4,s_v_ms_5,s_v_ms_6,s_v_ms_7,s_v_ms_8,s_v_ms_9,s_v_mm_1,s_v_mm_2,s_v_mm_3,s_v_mm_4,s_v_ss_1,s_v_ss_2,s_v_ss_3,s_v_ss_4,n_p_ms_1,n_p_ms_2,n_p_ms_3,n_p_ms_4,n_p_ms_5,n_p_ms_6,n_p_ms_7,n_p_ms_8,n_p_ms_9,n_p_mm_1,n_p_mm_2,n_p_mm_3,n_p_mm_4,n_p_ss_1,n_p_ss_2,n_p_ss_3,n_p_ss_4,n_v_ms_1,n_v_ms_2,n_v_ms_3,n_v_ms_4,n_v_ms_5,n_v_ms_6,n_v_ms_7,n_v_ms_8,n_v_ms_9,n_v_mm_1,n_v_mm_2,n_v_mm_3,n_v_mm_4,n_v_ss_1,n_v_ss_2,n_v_ss_3,n_v_ss_4
408,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,126,53,71,21,1,2,1,2,1,3,1,2,1,3,1,2,1,1,1,2,1,3,2,3,2,2,3,2,2,2,3,2,1,2,2,3,2,2,0,-1,0,1,0,-1,0,1,-1,-1,1,-1,1,-1,1,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,-1,1,0,0
409,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,66,108,34,21,2,1,1,3,1,3,2,3,1,3,2,2,1,2,2,1,2,1,1,2,3,2,2,2,2,2,2,3,2,1,1,1,1,2,1,0,-1,0,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,1,-1,1,-1,1,1,1,-1,0,0,1,1,0,-1,1
410,46-55 ans,Employés,Femme,187,55,86,25,1,2,2,3,2,2,1,3,1,1,1,2,2,2,1,1,2,1,3,1,1,2,2,1,3,3,3,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,56-65 ans,Employés,Femme,66,23,56,14,3,0,2,3,1,3,2,3,1,3,1,2,1,2,2,1,2,2,2,2,2,3,3,3,2,3,2,2,1,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,26-35 ans,Employés,Femme,73,20,73,10,2,2,0,3,0,2,2,2,3,2,3,2,2,2,3,2,1,2,2,3,2,1,2,2,3,2,2,1,1,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,198,61,237,29,1,2,1,3,2,3,1,3,2,3,2,1,2,1,1,2,1,2,1,3,2,3,2,2,3,1,3,1,2,2,2,2,2,2,1,0,0,-1,1,-1,0,1,-1,1,-1,0,1,0,0,-1,0,1,0,-1,0,1,-1,0,1,-1,1,-1,0,1,-1,1,-1,0
414,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,66,19,45,13,1,3,3,3,2,3,1,3,2,2,0,1,2,0,1,2,1,3,1,2,1,3,3,2,2,2,3,1,2,1,2,2,1,1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,100,35,133,27,1,2,0,3,2,2,1,2,1,3,3,2,3,2,1,3,1,3,1,3,1,3,3,3,2,3,2,2,1,2,2,2,2,1,0,0,0,0,0,-1,1,0,0,0,0,-1,1,0,0,0,0,1,1,-1,0,-1,1,0,1,-1,1,-1,0,1,0,-1,1,-1
416,26-35 ans,Employés,Femme,49,41,54,42,0,2,2,3,2,2,3,1,0,2,1,2,2,2,1,1,1,1,2,2,2,3,2,3,2,1,3,3,3,2,2,2,2,1,0,0,-1,1,-1,0,0,1,0,0,-1,-1,1,-1,0,0,1,1,-1,0,0,0,1,-1,-1,0,0,0,1,-1,-1,0,0,-1
417,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,280,43,180,47,2,2,1,3,1,2,2,1,1,2,2,3,1,3,2,2,2,3,1,1,2,1,3,2,2,1,2,2,2,1,2,1,2,1,-1,0,1,-1,1,0,-1,0,0,-1,0,1,-1,1,0,-1,0,1,0,-1,0,0,1,-1,0,0,1,-1,1,-1,-1,0,0,0
418,26-35 ans,Employés,Femme,117,32,56,16,1,2,2,3,3,3,2,2,1,3,1,0,2,2,0,1,3,2,1,3,2,2,3,2,3,1,3,1,2,1,2,1,2,3,1,0,-1,1,-1,1,0,-1,0,1,0,0,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,103,82,239,29,3,1,1,2,2,2,3,2,2,2,1,2,1,2,2,1,2,3,2,3,2,3,3,2,3,2,2,1,2,2,3,2,1,2,0,0,0,0,0,1,-1,1,-1,0,0,1,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,-1,1,0,0
420,18-25 ans,"Élèves, étudiants",Homme,122,39,58,19,2,2,1,2,2,2,1,2,3,2,1,2,1,3,2,3,1,3,2,2,2,1,3,2,2,3,2,3,3,2,2,1,3,2,-1,0,1,-1,0,1,0,-1,1,-1,0,1,-1,1,-1,1,0,1,0,0,-1,1,0,-1,0,1,1,-1,1,-1,0,0,-1,1
421,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,121,50,64,39,3,1,1,2,1,2,2,3,2,2,3,1,1,2,3,2,1,2,1,1,2,1,3,2,2,2,3,1,3,1,2,1,1,2,0,-1,1,1,-1,0,-1,1,-1,-1,1,-1,1,0,1,-1,1,1,-1,-1,1,-1,1,-1,0,1,1,0,0,-1,-1,0,0,1
422,46-55 ans,Employés,Femme,87,114,100,45,1,2,3,1,0,2,3,2,2,1,2,2,1,1,1,1,2,2,1,3,2,2,2,3,2,3,3,2,1,3,2,2,2,2,0,1,-1,0,0,0,1,-1,0,1,-1,0,0,0,0,1,-1,-1,0,-1,1,-1,0,1,0,-1,-1,1,-1,1,-1,0,1,-1
423,56-65 ans,Employés,Femme,77,25,61,25,2,1,2,2,2,2,1,2,0,3,2,2,3,1,2,3,2,2,1,3,2,3,3,2,2,3,3,3,1,1,3,2,1,2,-1,0,1,-1,0,1,-1,0,0,-1,0,1,-1,1,-1,0,0,0,0,0,0,-1,1,0,1,-1,0,0,0,1,0,-1,1,0
424,26-35 ans,Employés,Femme,74,36,42,28,1,1,2,1,1,3,1,3,0,2,3,2,2,3,2,2,3,1,3,2,3,3,3,2,3,2,3,1,1,2,2,1,1,2,1,0,-1,0,1,1,-1,0,0,1,-1,1,-1,-1,1,0,0,-1,1,0,-1,1,-1,1,-1,1,1,-1,-1,1,1,0,0,0
425,26-35 ans,"Élèves, étudiants",Femme,59,23,47,24,3,1,1,2,3,2,2,3,2,2,1,1,1,2,1,2,1,2,2,3,3,2,3,2,3,2,3,1,3,1,2,2,1,2,-1,0,0,0,0,0,1,-1,1,-1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,-1,0,0,0,1,-1,0,0,1,-1
426,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,351,201,172,75,2,1,2,3,1,1,3,1,1,3,1,2,2,3,2,2,2,2,2,3,3,3,2,3,3,2,3,1,2,1,2,1,2,1,-1,0,1,-1,1,0,0,0,1,-1,0,1,0,1,-1,0,1,1,-1,0,0,0,0,1,0,-1,-1,0,0,1,-1,0,1,-1
427,26-35 ans,"Élèves, étudiants",Femme,49,47,42,26,1,2,1,1,2,2,3,2,2,1,2,0,1,1,3,1,2,3,2,1,2,3,1,1,2,2,2,1,3,2,3,3,1,2,0,-1,0,0,1,-1,1,0,-1,-1,0,0,1,-1,1,0,-1,-1,0,1,-1,1,0,0,-1,1,-1,0,1,-1,1,0,0,0
428,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,41,21,39,20,2,1,3,3,2,1,3,2,1,1,0,1,1,2,1,2,1,2,1,2,2,3,3,3,3,1,2,2,1,1,3,2,1,2,0,0,-1,1,-1,1,1,-1,0,0,0,-1,-1,-1,0,1,-1,1,-1,0,-1,0,1,-1,1,-1,1,-1,1,1,-1,-1,0,0
429,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,78,40,153,50,3,0,1,3,1,2,1,2,1,3,2,1,3,1,2,3,1,1,1,2,2,1,3,2,3,1,2,2,3,1,3,2,1,3,-1,0,1,-1,0,0,1,1,-1,-1,0,0,1,1,-1,1,0,0,0,0,0,-1,1,-1,1,0,0,0,0,1,0,-1,0,1
430,46-55 ans,Employés,Femme,143,1044,103,23,2,1,2,3,2,3,1,3,2,3,1,1,2,1,1,2,1,3,2,2,3,1,3,1,2,2,3,1,2,1,3,2,2,2,-1,0,0,1,0,-1,0,1,0,-1,1,-1,1,0,1,-1,1,1,-1,0,1,0,-1,0,1,0,0,1,-1,1,-1,1,-1,1
431,36-45 ans,Employés,Femme,70,36,57,32,1,1,1,1,2,2,3,2,2,2,2,2,1,2,3,1,2,2,3,3,3,3,2,3,3,2,2,1,2,1,1,1,2,1,1,1,0,0,-1,1,1,0,-1,1,0,-1,1,1,-1,1,-1,0,0,0,0,0,-1,1,-1,1,0,0,-1,0,0,0,0,0
432,46-55 ans,Professions intermédiaires,Femme,451,49,183,32,2,1,2,3,1,3,1,3,3,3,1,2,2,1,2,2,0,2,2,1,3,1,3,2,2,2,3,2,3,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1
433,56-65 ans,Cadres et professions intellectuelles supérieures,Homme,102,32,55,20,3,1,3,1,1,2,2,1,2,2,2,1,1,2,0,2,1,3,1,3,2,3,2,3,2,2,2,2,1,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,36-45 ans,Cadres et professions intellectuelles supérieures,Homme,135,25,96,14,1,2,1,3,2,3,1,3,2,3,2,1,2,1,1,2,1,2,2,2,1,1,2,1,3,1,1,3,2,2,3,2,1,3,0,-1,1,-1,-1,1,0,-1,-1,-1,1,1,-1,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,42,45,40,33,2,1,2,3,2,1,3,1,2,3,1,1,2,1,1,2,1,1,1,3,2,2,2,3,1,2,2,2,1,3,2,2,3,3,0,1,1,-1,0,-1,1,0,-1,1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,0,1,-1,1,-1,-1,1,1,1,-1,1
436,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,79,43,52,25,3,1,2,3,2,3,2,3,2,2,1,1,1,1,1,1,1,1,3,2,2,2,2,1,2,1,3,3,2,2,3,2,1,3,1,0,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,0,0,0,1,-1,0,1,-1,1,-1,1,0,0,1,0,-1,-1,-1,0,1
437,26-35 ans,"Élèves, étudiants",Femme,133,33,70,22,2,1,2,3,1,3,1,3,1,3,1,2,2,3,2,2,2,2,3,2,3,1,2,1,2,1,1,3,2,3,2,3,1,3,-1,0,1,-1,0,1,1,-1,1,-1,0,1,-1,1,-1,1,-1,0,0,0,-1,1,-1,0,-1,0,0,-1,1,-1,0,1,-1,-1
438,46-55 ans,Professions intermédiaires,Femme,131,54,62,31,2,1,2,2,3,2,2,3,2,3,0,1,1,1,1,2,1,3,2,3,1,3,3,2,1,2,1,2,1,1,1,2,2,2,0,1,-1,1,-1,0,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,1,-1,1,1,-1,1,1,1,-1,-1,0,-1,1,0
439,plus de 75 ans,Retraités,Homme,42,46,40,21,2,1,2,2,3,3,3,2,1,1,2,0,1,1,1,0,1,1,2,1,2,1,2,1,3,2,3,1,1,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,163,258,72,21,2,1,2,2,1,3,1,3,1,3,2,2,2,3,1,2,2,3,1,2,3,3,3,2,3,3,3,2,1,1,2,2,2,1,1,0,-1,1,0,-1,0,1,-1,1,0,-1,1,-1,1,-1,0,1,-1,0,1,0,-1,0,0,0,0,1,-1,0,-1,1,-1,0
441,36-45 ans,Professions intermédiaires,Femme,98,49,41,36,2,2,2,3,2,2,2,2,1,2,1,2,2,2,1,2,1,2,3,1,2,2,2,2,2,2,2,2,1,3,3,2,3,2,-1,0,1,-1,1,0,-1,1,-1,-1,-1,1,0,1,-1,-1,1,-1,1,0,0,0,1,-1,0,1,0,0,1,-1,1,0,-1,1
442,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,187,290,266,86,1,2,1,3,2,3,1,3,2,3,2,1,2,3,1,2,1,1,3,2,3,1,2,1,3,3,3,1,2,3,2,2,3,1,1,-1,-1,1,-1,0,-1,1,-1,-1,1,-1,0,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,1,0,1,-1,-1,0,0,-1
443,66-75 ans,Employés,Femme,163,258,75,63,1,1,2,3,2,2,1,2,3,2,1,2,1,3,1,1,1,3,1,2,2,2,2,3,1,2,3,3,1,3,3,1,2,1,0,0,-1,1,-1,0,-1,1,1,0,0,-1,0,-1,1,-1,1,-1,0,0,1,-1,0,0,1,-1,-1,1,-1,1,0,0,0,0
444,46-55 ans,Employés,Femme,71,22,39,20,3,0,2,1,2,1,1,3,1,3,1,3,2,2,3,2,2,1,1,3,2,2,1,2,3,1,2,2,2,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,1,-1,0,0,0,0,-1,1,-1,1
445,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,121,134,45,12,1,2,2,3,1,3,2,3,1,3,1,2,1,2,2,1,2,3,2,1,3,2,2,3,2,3,2,3,2,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,36-45 ans,Cadres et professions intellectuelles supérieures,Homme,137,65,185,38,0,3,2,3,2,3,2,3,1,3,1,1,1,1,1,1,2,3,1,3,3,3,3,2,3,2,3,1,1,2,2,1,2,2,0,-1,0,1,-1,1,1,-1,0,-1,1,-1,-1,-1,0,1,-1,1,0,0,0,0,1,-1,1,0,1,0,1,-1,0,0,-1,1
447,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,90,55,65,29,1,1,3,2,2,1,2,2,1,2,1,1,2,2,2,1,1,3,1,2,2,2,3,1,2,2,2,3,2,3,1,1,3,1,-1,0,0,-1,1,0,-1,1,0,-1,-1,1,0,0,0,-1,1,-1,0,1,0,0,-1,1,-1,1,-1,1,-1,0,1,0,0,0
448,18-25 ans,"Élèves, étudiants",Femme,109,19,79,24,3,0,2,3,2,2,2,3,2,3,1,2,1,2,1,2,1,3,2,2,2,3,2,3,1,3,2,2,1,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,-1,0,0,0,1,0,-1,1,-1,0,0
449,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,166,157,107,75,2,1,1,3,2,3,2,3,2,3,2,1,1,2,1,1,1,2,2,3,3,2,3,3,2,1,3,2,2,2,2,2,2,1,0,0,-1,1,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,-1,1,-1,1,-1,0,-1,1,-1,1,0,-1,1,0,1,-1,1
450,66-75 ans,Retraités,Femme,251,69,152,62,2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,2,3,2,3,2,2,2,3,2,3,1,3,1,1,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,1,-1,1,0,0,0,-1,0,1,1,0,0,0
451,56-65 ans,Cadres et professions intellectuelles supérieures,Homme,194,45,62,38,3,0,1,3,2,3,1,3,2,3,2,1,2,1,1,2,1,2,2,2,2,2,3,2,3,2,2,3,2,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,46-55 ans,Employés,Femme,189,37,81,41,2,2,1,1,3,2,3,1,2,2,0,1,2,3,2,1,1,1,3,3,3,3,3,2,1,2,3,1,1,2,1,1,3,3,-1,1,-1,1,-1,1,-1,0,0,1,0,0,-1,1,-1,0,0,1,0,-1,1,0,0,-1,1,0,1,0,0,0,-1,1,-1,1
453,26-35 ans,"Élèves, étudiants",Homme,54,33,31,23,2,2,1,2,3,2,3,2,2,2,1,1,1,3,1,1,2,1,2,2,2,1,3,2,3,3,2,2,2,1,3,3,2,1,0,-1,0,0,1,0,-1,0,1,-1,0,1,-1,-1,1,-1,1,1,0,-1,0,1,-1,0,1,-1,1,-1,0,1,-1,1,-1,0
454,plus de 75 ans,Retraités,Homme,51,39,49,19,2,2,3,2,2,3,1,3,1,2,1,1,2,1,2,2,2,2,2,3,2,2,3,1,2,1,3,2,1,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-1,1,0,0,0,0
455,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,200,258,99,60,2,1,3,2,3,1,1,2,0,1,1,2,3,2,1,2,2,1,1,2,2,3,3,2,1,2,2,3,2,1,2,1,2,1,1,-1,-1,0,1,1,-1,-1,0,1,-1,1,-1,-1,1,0,-1,1,-1,1,1,-1,1,0,0,0,0,1,0,0,0,0,1,0
456,26-35 ans,Employés,Femme,201,26,80,30,2,1,2,2,1,3,1,2,1,3,2,2,1,3,3,2,3,2,2,1,3,2,3,3,3,2,3,2,1,2,1,3,1,1,0,0,1,-1,-1,1,0,-1,0,0,1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,18-25 ans,"Élèves, étudiants",Femme,151,88,86,22,2,1,2,1,2,2,1,2,2,3,1,2,1,1,1,1,0,1,2,1,3,2,3,1,3,2,3,2,1,2,2,2,2,2,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,154,93,233,72,2,1,1,3,2,3,1,3,1,3,2,1,2,2,1,2,2,3,1,2,3,2,3,2,3,2,3,1,1,1,1,2,2,2,-1,-1,1,1,-1,1,1,-1,1,-1,1,0,-1,-1,0,1,-1,1,-1,1,0,-1,1,1,0,0,0,1,-1,1,1,-1,1,0
459,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,71,37,65,20,3,0,2,3,1,3,2,3,1,3,1,2,1,2,2,1,2,2,1,3,3,2,3,2,3,2,3,1,2,1,3,2,1,2,1,0,-1,0,0,1,-1,0,0,1,-1,1,-1,-1,0,0,0,1,0,-1,0,0,1,-1,0,0,1,-1,1,-1,-1,0,0,0
460,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,47,81,37,9,3,0,1,3,2,3,1,3,2,3,2,1,2,1,1,2,1,1,1,1,2,2,2,3,3,2,2,2,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,0,-1,0
461,26-35 ans,Employés,Femme,2068,122,34,24,3,0,1,2,2,2,1,2,2,3,1,2,1,1,2,1,2,1,3,3,3,2,3,1,2,2,3,2,2,3,2,2,3,2,-1,0,1,-1,1,-1,1,-1,1,-1,0,0,0,1,-1,1,-1,0,-1,1,0,1,-1,-1,0,1,-1,1,0,-1,0,1,-1,1
462,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,223,41,114,39,2,1,1,2,3,3,1,2,2,3,1,0,1,2,1,2,2,1,3,1,2,2,3,2,3,1,3,2,1,2,2,3,2,3,1,0,0,-1,1,-1,1,-1,1,1,-1,0,0,0,0,0,0,-1,1,0,-1,1,-1,1,-1,1,-1,-1,0,0,1,0,0,0
463,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,37,52,40,25,2,2,2,1,2,2,3,1,2,2,1,0,2,2,1,1,1,2,3,2,2,1,3,2,3,3,3,1,3,2,2,1,1,2,1,1,-1,1,-1,1,-1,1,-1,1,0,0,-1,-1,0,-1,0,1,1,0,-1,1,1,0,-1,0,1,-1,1,-1,1,-1,1,-1
464,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,102,30,136,25,2,1,2,3,2,3,1,3,2,3,1,1,2,1,1,2,1,3,2,1,2,2,3,1,3,3,3,3,2,3,2,2,3,2,0,1,-1,1,-1,1,0,-1,1,1,0,0,-1,0,0,1,0,1,1,-1,0,1,-1,0,0,0,1,-1,0,0,0,1,-1,0
465,18-25 ans,"Élèves, étudiants",Femme,132,27,87,29,2,1,2,3,1,1,1,1,1,3,1,2,2,1,2,2,2,2,2,2,2,2,3,2,3,3,3,1,2,1,2,2,2,2,0,1,-1,1,-1,0,1,0,0,1,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,56-65 ans,Cadres et professions intellectuelles supérieures,Homme,195,62,95,42,2,2,3,2,1,3,0,3,1,2,1,2,3,1,1,3,2,1,3,1,2,1,3,2,2,3,3,2,2,1,3,2,2,1,1,1,-1,1,-1,0,0,0,0,1,0,-1,0,-1,1,0,0,0,-1,0,1,-1,1,0,0,0,-1,1,-1,0,-1,-1,1,0
467,18-25 ans,"Élèves, étudiants",Femme,43,1103,46,26,3,1,1,3,1,1,1,2,1,2,2,2,3,2,2,2,3,2,3,2,1,2,2,2,2,2,3,3,3,1,1,1,2,2,0,0,1,-1,0,0,1,-1,0,0,0,0,0,1,-1,1,-1,1,-1,0,1,-1,1,-1,1,0,-1,1,0,-1,-1,-1,1,1
468,66-75 ans,Retraités,Femme,239,89,245,56,1,2,1,3,1,1,1,2,1,3,2,2,3,1,2,2,3,3,1,1,3,2,3,2,2,2,3,2,2,1,2,1,2,2,-1,-1,1,1,-1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,1,1,-1,1,-1,1,-1,0,1,-1,0,1,1,0,0,-1
469,56-65 ans,Employés,Femme,187,93,175,53,1,3,0,3,1,2,3,2,2,2,3,1,1,3,2,1,2,3,2,3,1,3,3,3,2,2,3,2,1,3,1,3,1,2,0,-1,0,1,0,0,-1,1,0,-1,1,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
470,46-55 ans,Professions intermédiaires,Femme,176,111,153,63,1,2,2,3,1,3,2,3,1,3,1,2,1,2,2,1,2,1,3,2,2,3,2,1,3,2,3,2,2,2,2,2,1,2,1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,0,0,-1,1,1,0,-1,1,-1,-1,0,1,1,1,1,-1,1,-1,1,-1,1
471,26-35 ans,Employés,Femme,113,50,89,12,1,3,2,3,2,3,1,2,1,2,1,1,3,1,1,2,3,1,2,1,2,2,3,1,3,3,3,3,2,2,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,46-55 ans,Employés,Homme,62,48,56,17,1,2,2,1,3,3,1,1,2,1,3,0,2,2,2,2,3,3,3,2,2,1,2,1,3,3,2,2,2,3,1,2,3,1,0,1,0,-1,1,-1,0,1,0,1,-1,0,1,1,0,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,0,0,0,0,-1,1,-1
473,plus de 75 ans,Retraités,Homme,379,316,171,26,2,1,2,3,2,3,1,3,2,3,1,1,2,1,1,2,1,1,2,2,3,3,2,2,2,2,3,1,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,1,0,0,-1,0,0,-1,1,0
474,18-25 ans,"Élèves, étudiants",Homme,52,33,59,10,3,1,2,1,1,1,1,3,2,2,3,2,2,3,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,3,2,1,3,1,1,-1,-1,0,0,1,-1,-1,1,1,-1,1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,46-55 ans,Employés,Femme,380,78,549,104,1,2,0,2,1,3,1,2,2,3,2,2,1,2,1,2,2,1,2,2,3,2,2,2,2,2,3,1,2,2,3,3,2,3,0,-1,0,1,0,-1,0,1,-1,-1,1,-1,1,-1,1,-1,0,1,-1,0,1,0,0,-1,1,-1,0,1,0,0,-1,1,-1,0
476,46-55 ans,Employés,Homme,147,38,152,57,2,1,3,1,2,2,2,3,2,3,2,2,1,2,1,2,1,2,2,2,3,2,3,3,3,3,3,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,36-45 ans,Professions intermédiaires,Homme,99,39,39,41,1,1,3,2,1,3,1,2,1,2,1,2,3,2,1,2,1,3,3,2,2,2,2,1,3,2,1,1,3,3,2,2,1,2,0,-1,1,-1,1,0,1,-1,-1,-1,0,1,0,1,-1,1,-1,1,0,0,-1,1,1,1,-1,1,1,-1,1,-1,0,0,1,-1
478,56-65 ans,Employés,Femme,71,63,70,42,2,1,1,2,1,1,3,2,2,3,1,0,1,2,1,2,0,3,1,2,2,3,3,2,3,3,3,2,1,2,2,1,1,1,-1,1,1,1,0,0,1,-1,1,0,1,0,-1,1,1,1,0,-1,1,-1,1,-1,-1,1,0,0,1,0,-1,1,1,0,0,0
479,46-55 ans,Professions intermédiaires,Femme,127,21,90,10,1,2,1,3,2,3,2,3,1,3,2,1,1,1,1,1,2,1,3,1,2,3,3,2,3,1,3,2,1,1,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,57,78,52,29,2,1,1,3,1,3,0,2,1,3,2,2,2,2,2,3,3,2,3,3,2,1,3,2,2,3,2,1,3,2,2,3,2,3,0,1,-1,-1,1,-1,0,1,0,1,-1,0,1,1,0,-1,1,1,-1,0,-1,0,1,0,0,1,1,-1,1,0,-1,-1,1,1
481,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,160,75,65,35,1,1,1,3,2,3,2,2,1,2,2,1,2,2,1,1,1,3,1,3,2,2,1,3,1,3,3,2,3,2,2,2,3,3,0,0,0,-1,0,1,-1,0,0,0,-1,1,-1,0,-1,0,0,-1,0,0,0,0,-1,1,0,-1,-1,0,-1,1,0,0,1,-1
482,18-25 ans,"Élèves, étudiants",Femme,110,38,103,24,2,1,1,2,2,3,2,2,2,3,1,1,2,2,2,1,2,3,3,1,2,3,3,3,2,2,2,3,2,1,3,2,1,3,0,-1,0,1,0,-1,1,0,-1,-1,1,-1,1,-1,1,0,-1,1,1,-1,0,-1,1,0,0,-1,1,-1,0,0,0,-1,1,-1
