,age,csp,gen,td1,td2,td3,td4,s_p_ms_1,s_p_ms_2,s_p_ms_3,s_p_ms_4,s_p_ms_5,s_p_ms_6,s_p_ms_7,s_p_ms_8,s_p_ms_9,s_p_mm_1,s_p_mm_2,s_p_mm_3,s_p_mm_4,s_p_ss_1,s_p_ss_2,s_p_ss_3,s_p_ss_4,s_v_ms_1,s_v_ms_2,s_v_ms_3,s_v_ms_4,s_v_ms_5,s_v_ms_6,s_v_ms_7,s_v_ms_8,s_v_ms_9,s_v_mm_1,s_v_mm_2,s_v_mm_3,s_v_mm_4,s_v_ss_1,s_v_ss_2,s_v_ss_3,s_v_ss_4,n_p_ms_1,n_p_ms_2,n_p_ms_3,n_p_ms_4,n_p_ms_5,n_p_ms_6,n_p_ms_7,n_p_ms_8,n_p_ms_9,n_p_mm_1,n_p_mm_2,n_p_mm_3,n_p_mm_4,n_p_ss_1,n_p_ss_2,n_p_ss_3,n_p_ss_4,n_v_ms_1,n_v_ms_2,n_v_ms_3,n_v_ms_4,n_v_ms_5,n_v_ms_6,n_v_ms_7,n_v_ms_8,n_v_ms_9,n_v_mm_1,n_v_mm_2,n_v_mm_3,n_v_mm_4,n_v_ss_1,n_v_ss_2,n_v_ss_3,n_v_ss_4
424,26-35 ans,Employés,Femme,0 days 00:01:14.000000000,0 days 00:00:36.000000000,0 days 00:00:42.000000000,0 days 00:00:28.000000000,1,1,2,1,1,3,1,3,0,2,3,2,2,3,2,2,3,1,3,2,3,3,3,2,3,2,3,1,1,2,2,1,1,2,1,0,-1,0,1,1,-1,0,0,1,-1,1,-1,-1,1,0,0,-1,1,0,-1,1,-1,1,-1,1,1,-1,-1,1,1,0,0,0
425,26-35 ans,"Élèves, étudiants",Femme,0 days 00:00:59.000000000,0 days 00:00:23.000000000,0 days 00:00:47.000000000,0 days 00:00:24.000000000,3,1,1,2,3,2,2,3,2,2,1,1,1,2,1,2,1,2,2,3,3,2,3,2,3,2,3,1,3,1,2,2,1,2,-1,0,0,0,0,0,1,-1,1,-1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,-1,0,0,0,1,-1,0,0,1,-1
426,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:05:51.000000000,0 days 00:03:21.000000000,0 days 00:02:52.000000000,0 days 00:01:15.000000000,2,1,2,3,1,1,3,1,1,3,1,2,2,3,2,2,2,2,2,3,3,3,2,3,3,2,3,1,2,1,2,1,2,1,-1,0,1,-1,1,0,0,0,1,-1,0,1,0,1,-1,0,1,1,-1,0,0,0,0,1,0,-1,-1,0,0,1,-1,0,1,-1
427,26-35 ans,"Élèves, étudiants",Femme,0 days 00:00:49.000000000,0 days 00:00:47.000000000,0 days 00:00:42.000000000,0 days 00:00:26.000000000,1,2,1,1,2,2,3,2,2,1,2,0,1,1,3,1,2,3,2,1,2,3,1,1,2,2,2,1,3,2,3,3,1,2,0,-1,0,0,1,-1,1,0,-1,-1,0,0,1,-1,1,0,-1,-1,0,1,-1,1,0,0,-1,1,-1,0,1,-1,1,0,0,0
428,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:00:41.000000000,0 days 00:00:21.000000000,0 days 00:00:39.000000000,0 days 00:00:20.000000000,2,1,3,3,2,1,3,2,1,1,0,1,1,2,1,2,1,2,1,2,2,3,3,3,3,1,2,2,1,1,3,2,1,2,0,0,-1,1,-1,1,1,-1,0,0,0,-1,-1,-1,0,1,-1,1,-1,0,-1,0,1,-1,1,-1,1,-1,1,1,-1,-1,0,0
429,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:01:18.000000000,0 days 00:00:40.000000000,0 days 00:02:33.000000000,0 days 00:00:50.000000000,3,0,1,3,1,2,1,2,1,3,2,1,3,1,2,3,1,1,1,2,2,1,3,2,3,1,2,2,3,1,3,2,1,3,-1,0,1,-1,0,0,1,1,-1,-1,0,0,1,1,-1,1,0,0,0,0,0,-1,1,-1,1,0,0,0,0,1,0,-1,0,1
430,46-55 ans,Employés,Femme,0 days 00:02:23.000000000,0 days 00:17:24.000000000,0 days 00:01:43.000000000,0 days 00:00:23.000000000,2,1,2,3,2,3,1,3,2,3,1,1,2,1,1,2,1,3,2,2,3,1,3,1,2,2,3,1,2,1,3,2,2,2,-1,0,0,1,0,-1,0,1,0,-1,1,-1,1,0,1,-1,1,1,-1,0,1,0,-1,0,1,0,0,1,-1,1,-1,1,-1,1
431,36-45 ans,Employés,Femme,0 days 00:01:10.000000000,0 days 00:00:36.000000000,0 days 00:00:57.000000000,0 days 00:00:32.000000000,1,1,1,1,2,2,3,2,2,2,2,2,1,2,3,1,2,2,3,3,3,3,2,3,3,2,2,1,2,1,1,1,2,1,1,1,0,0,-1,1,1,0,-1,1,0,-1,1,1,-1,1,-1,0,0,0,0,0,-1,1,-1,1,0,0,-1,0,0,0,0,0
432,46-55 ans,Professions intermédiaires,Femme,0 days 00:07:31.000000000,0 days 00:00:49.000000000,0 days 00:03:03.000000000,0 days 00:00:32.000000000,2,1,2,3,1,3,1,3,3,3,1,2,2,1,2,2,0,2,2,1,3,1,3,2,2,2,3,2,3,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1
433,56-65 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:01:42.000000000,0 days 00:00:32.000000000,0 days 00:00:55.000000000,0 days 00:00:20.000000000,3,1,3,1,1,2,2,1,2,2,2,1,1,2,0,2,1,3,1,3,2,3,2,3,2,2,2,2,1,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,36-45 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:02:15.000000000,0 days 00:00:25.000000000,0 days 00:01:36.000000000,0 days 00:00:14.000000000,1,2,1,3,2,3,1,3,2,3,2,1,2,1,1,2,1,2,2,2,1,1,2,1,3,1,1,3,2,2,3,2,1,3,0,-1,1,-1,-1,1,0,-1,-1,-1,1,1,-1,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:00:42.000000000,0 days 00:00:45.000000000,0 days 00:00:40.000000000,0 days 00:00:33.000000000,2,1,2,3,2,1,3,1,2,3,1,1,2,1,1,2,1,1,1,3,2,2,2,3,1,2,2,2,1,3,2,2,3,3,0,1,1,-1,0,-1,1,0,-1,1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,0,1,-1,1,-1,-1,1,1,1,-1,1
436,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:01:19.000000000,0 days 00:00:43.000000000,0 days 00:00:52.000000000,0 days 00:00:25.000000000,3,1,2,3,2,3,2,3,2,2,1,1,1,1,1,1,1,1,3,2,2,2,2,1,2,1,3,3,2,2,3,2,1,3,1,0,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,0,0,0,1,-1,0,1,-1,1,-1,1,0,0,1,0,-1,-1,-1,0,1
437,26-35 ans,"Élèves, étudiants",Femme,0 days 00:02:13.000000000,0 days 00:00:33.000000000,0 days 00:01:10.000000000,0 days 00:00:22.000000000,2,1,2,3,1,3,1,3,1,3,1,2,2,3,2,2,2,2,3,2,3,1,2,1,2,1,1,3,2,3,2,3,1,3,-1,0,1,-1,0,1,1,-1,1,-1,0,1,-1,1,-1,1,-1,0,0,0,-1,1,-1,0,-1,0,0,-1,1,-1,0,1,-1,-1
438,46-55 ans,Professions intermédiaires,Femme,0 days 00:02:11.000000000,0 days 00:00:54.000000000,0 days 00:01:02.000000000,0 days 00:00:31.000000000,2,1,2,2,3,2,2,3,2,3,0,1,1,1,1,2,1,3,2,3,1,3,3,2,1,2,1,2,1,1,1,2,2,2,0,1,-1,1,-1,0,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,1,-1,1,1,-1,1,1,1,-1,-1,0,-1,1,0
439,plus de 75 ans,Retraités,Homme,0 days 00:00:42.000000000,0 days 00:00:46.000000000,0 days 00:00:40.000000000,0 days 00:00:21.000000000,2,1,2,2,3,3,3,2,1,1,2,0,1,1,1,0,1,1,2,1,2,1,2,1,3,2,3,1,1,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:02:43.000000000,0 days 00:04:18.000000000,0 days 00:01:12.000000000,0 days 00:00:21.000000000,2,1,2,2,1,3,1,3,1,3,2,2,2,3,1,2,2,3,1,2,3,3,3,2,3,3,3,2,1,1,2,2,2,1,1,0,-1,1,0,-1,0,1,-1,1,0,-1,1,-1,1,-1,0,1,-1,0,1,0,-1,0,0,0,0,1,-1,0,-1,1,-1,0
441,36-45 ans,Professions intermédiaires,Femme,0 days 00:01:38.000000000,0 days 00:00:49.000000000,0 days 00:00:41.000000000,0 days 00:00:36.000000000,2,2,2,3,2,2,2,2,1,2,1,2,2,2,1,2,1,2,3,1,2,2,2,2,2,2,2,2,1,3,3,2,3,2,-1,0,1,-1,1,0,-1,1,-1,-1,-1,1,0,1,-1,-1,1,-1,1,0,0,0,1,-1,0,1,0,0,1,-1,1,0,-1,1
442,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:03:07.000000000,0 days 00:04:50.000000000,0 days 00:04:26.000000000,0 days 00:01:26.000000000,1,2,1,3,2,3,1,3,2,3,2,1,2,3,1,2,1,1,3,2,3,1,2,1,3,3,3,1,2,3,2,2,3,1,1,-1,-1,1,-1,0,-1,1,-1,-1,1,-1,0,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,1,0,1,-1,-1,0,0,-1
443,66-75 ans,Employés,Femme,0 days 00:02:43.000000000,0 days 00:04:18.000000000,0 days 00:01:15.000000000,0 days 00:01:03.000000000,1,1,2,3,2,2,1,2,3,2,1,2,1,3,1,1,1,3,1,2,2,2,2,3,1,2,3,3,1,3,3,1,2,1,0,0,-1,1,-1,0,-1,1,1,0,0,-1,0,-1,1,-1,1,-1,0,0,1,-1,0,0,1,-1,-1,1,-1,1,0,0,0,0
444,46-55 ans,Employés,Femme,0 days 00:01:11.000000000,0 days 00:00:22.000000000,0 days 00:00:39.000000000,0 days 00:00:20.000000000,3,0,2,1,2,1,1,3,1,3,1,3,2,2,3,2,2,1,1,3,2,2,1,2,3,1,2,2,2,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,1,-1,0,0,0,0,-1,1,-1,1
445,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:02:01.000000000,0 days 00:02:14.000000000,0 days 00:00:45.000000000,0 days 00:00:12.000000000,1,2,2,3,1,3,2,3,1,3,1,2,1,2,2,1,2,3,2,1,3,2,2,3,2,3,2,3,2,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,36-45 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:02:17.000000000,0 days 00:01:05.000000000,0 days 00:03:05.000000000,0 days 00:00:38.000000000,0,3,2,3,2,3,2,3,1,3,1,1,1,1,1,1,2,3,1,3,3,3,3,2,3,2,3,1,1,2,2,1,2,2,0,-1,0,1,-1,1,1,-1,0,-1,1,-1,-1,-1,0,1,-1,1,0,0,0,0,1,-1,1,0,1,0,1,-1,0,0,-1,1
447,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:01:30.000000000,0 days 00:00:55.000000000,0 days 00:01:05.000000000,0 days 00:00:29.000000000,1,1,3,2,2,1,2,2,1,2,1,1,2,2,2,1,1,3,1,2,2,2,3,1,2,2,2,3,2,3,1,1,3,1,-1,0,0,-1,1,0,-1,1,0,-1,-1,1,0,0,0,-1,1,-1,0,1,0,0,-1,1,-1,1,-1,1,-1,0,1,0,0,0
448,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:49.000000000,0 days 00:00:19.000000000,0 days 00:01:19.000000000,0 days 00:00:24.000000000,3,0,2,3,2,2,2,3,2,3,1,2,1,2,1,2,1,3,2,2,2,3,2,3,1,3,2,2,1,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,-1,0,0,0,1,0,-1,1,-1,0,0
449,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:02:46.000000000,0 days 00:02:37.000000000,0 days 00:01:47.000000000,0 days 00:01:15.000000000,2,1,1,3,2,3,2,3,2,3,2,1,1,2,1,1,1,2,2,3,3,2,3,3,2,1,3,2,2,2,2,2,2,1,0,0,-1,1,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,-1,1,-1,1,-1,0,-1,1,-1,1,0,-1,1,0,1,-1,1
450,66-75 ans,Retraités,Femme,0 days 00:04:11.000000000,0 days 00:01:09.000000000,0 days 00:02:32.000000000,0 days 00:01:02.000000000,2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,2,3,2,3,2,2,2,3,2,3,1,3,1,1,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,1,-1,1,0,0,0,-1,0,1,1,0,0,0
451,56-65 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:03:14.000000000,0 days 00:00:45.000000000,0 days 00:01:02.000000000,0 days 00:00:38.000000000,3,0,1,3,2,3,1,3,2,3,2,1,2,1,1,2,1,2,2,2,2,2,3,2,3,2,2,3,2,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,46-55 ans,Employés,Femme,0 days 00:03:09.000000000,0 days 00:00:37.000000000,0 days 00:01:21.000000000,0 days 00:00:41.000000000,2,2,1,1,3,2,3,1,2,2,0,1,2,3,2,1,1,1,3,3,3,3,3,2,1,2,3,1,1,2,1,1,3,3,-1,1,-1,1,-1,1,-1,0,0,1,0,0,-1,1,-1,0,0,1,0,-1,1,0,0,-1,1,0,1,0,0,0,-1,1,-1,1
453,26-35 ans,"Élèves, étudiants",Homme,0 days 00:00:54.000000000,0 days 00:00:33.000000000,0 days 00:00:31.000000000,0 days 00:00:23.000000000,2,2,1,2,3,2,3,2,2,2,1,1,1,3,1,1,2,1,2,2,2,1,3,2,3,3,2,2,2,1,3,3,2,1,0,-1,0,0,1,0,-1,0,1,-1,0,1,-1,-1,1,-1,1,1,0,-1,0,1,-1,0,1,-1,1,-1,0,1,-1,1,-1,0
454,plus de 75 ans,Retraités,Homme,0 days 00:00:51.000000000,0 days 00:00:39.000000000,0 days 00:00:49.000000000,0 days 00:00:19.000000000,2,2,3,2,2,3,1,3,1,2,1,1,2,1,2,2,2,2,2,3,2,2,3,1,2,1,3,2,1,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-1,1,0,0,0,0
455,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:03:20.000000000,0 days 00:04:18.000000000,0 days 00:01:39.000000000,0 days 00:01:00.000000000,2,1,3,2,3,1,1,2,0,1,1,2,3,2,1,2,2,1,1,2,2,3,3,2,1,2,2,3,2,1,2,1,2,1,1,-1,-1,0,1,1,-1,-1,0,1,-1,1,-1,-1,1,0,-1,1,-1,1,1,-1,1,0,0,0,0,1,0,0,0,0,1,0
456,26-35 ans,Employés,Femme,0 days 00:03:21.000000000,0 days 00:00:26.000000000,0 days 00:01:20.000000000,0 days 00:00:30.000000000,2,1,2,2,1,3,1,2,1,3,2,2,1,3,3,2,3,2,2,1,3,2,3,3,3,2,3,2,1,2,1,3,1,1,0,0,1,-1,-1,1,0,-1,0,0,1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,18-25 ans,"Élèves, étudiants",Femme,0 days 00:02:31.000000000,0 days 00:01:28.000000000,0 days 00:01:26.000000000,0 days 00:00:22.000000000,2,1,2,1,2,2,1,2,2,3,1,2,1,1,1,1,0,1,2,1,3,2,3,1,3,2,3,2,1,2,2,2,2,2,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:02:34.000000000,0 days 00:01:33.000000000,0 days 00:03:53.000000000,0 days 00:01:12.000000000,2,1,1,3,2,3,1,3,1,3,2,1,2,2,1,2,2,3,1,2,3,2,3,2,3,2,3,1,1,1,1,2,2,2,-1,-1,1,1,-1,1,1,-1,1,-1,1,0,-1,-1,0,1,-1,1,-1,1,0,-1,1,1,0,0,0,1,-1,1,1,-1,1,0
459,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:01:11.000000000,0 days 00:00:37.000000000,0 days 00:01:05.000000000,0 days 00:00:20.000000000,3,0,2,3,1,3,2,3,1,3,1,2,1,2,2,1,2,2,1,3,3,2,3,2,3,2,3,1,2,1,3,2,1,2,1,0,-1,0,0,1,-1,0,0,1,-1,1,-1,-1,0,0,0,1,0,-1,0,0,1,-1,0,0,1,-1,1,-1,-1,0,0,0
460,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:00:47.000000000,0 days 00:01:21.000000000,0 days 00:00:37.000000000,0 days 00:00:09.000000000,3,0,1,3,2,3,1,3,2,3,2,1,2,1,1,2,1,1,1,1,2,2,2,3,3,2,2,2,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,0,-1,0
461,26-35 ans,Employés,Femme,0 days 00:34:28.000000000,0 days 00:02:02.000000000,0 days 00:00:34.000000000,0 days 00:00:24.000000000,3,0,1,2,2,2,1,2,2,3,1,2,1,1,2,1,2,1,3,3,3,2,3,1,2,2,3,2,2,3,2,2,3,2,-1,0,1,-1,1,-1,1,-1,1,-1,0,0,0,1,-1,1,-1,0,-1,1,0,1,-1,-1,0,1,-1,1,0,-1,0,1,-1,1
462,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:03:43.000000000,0 days 00:00:41.000000000,0 days 00:01:54.000000000,0 days 00:00:39.000000000,2,1,1,2,3,3,1,2,2,3,1,0,1,2,1,2,2,1,3,1,2,2,3,2,3,1,3,2,1,2,2,3,2,3,1,0,0,-1,1,-1,1,-1,1,1,-1,0,0,0,0,0,0,-1,1,0,-1,1,-1,1,-1,1,-1,-1,0,0,1,0,0,0
463,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:00:37.000000000,0 days 00:00:52.000000000,0 days 00:00:40.000000000,0 days 00:00:25.000000000,2,2,2,1,2,2,3,1,2,2,1,0,2,2,1,1,1,2,3,2,2,1,3,2,3,3,3,1,3,2,2,1,1,2,1,1,-1,1,-1,1,-1,1,-1,1,0,0,-1,-1,0,-1,0,1,1,0,-1,1,1,0,-1,0,1,-1,1,-1,1,-1,1,-1
464,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:01:42.000000000,0 days 00:00:30.000000000,0 days 00:02:16.000000000,0 days 00:00:25.000000000,2,1,2,3,2,3,1,3,2,3,1,1,2,1,1,2,1,3,2,1,2,2,3,1,3,3,3,3,2,3,2,2,3,2,0,1,-1,1,-1,1,0,-1,1,1,0,0,-1,0,0,1,0,1,1,-1,0,1,-1,0,0,0,1,-1,0,0,0,1,-1,0
465,18-25 ans,"Élèves, étudiants",Femme,0 days 00:02:12.000000000,0 days 00:00:27.000000000,0 days 00:01:27.000000000,0 days 00:00:29.000000000,2,1,2,3,1,1,1,1,1,3,1,2,2,1,2,2,2,2,2,2,2,2,3,2,3,3,3,1,2,1,2,2,2,2,0,1,-1,1,-1,0,1,0,0,1,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,56-65 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:03:15.000000000,0 days 00:01:02.000000000,0 days 00:01:35.000000000,0 days 00:00:42.000000000,2,2,3,2,1,3,0,3,1,2,1,2,3,1,1,3,2,1,3,1,2,1,3,2,2,3,3,2,2,1,3,2,2,1,1,1,-1,1,-1,0,0,0,0,1,0,-1,0,-1,1,0,0,0,-1,0,1,-1,1,0,0,0,-1,1,-1,0,-1,-1,1,0
467,18-25 ans,"Élèves, étudiants",Femme,0 days 00:00:43.000000000,0 days 00:18:23.000000000,0 days 00:00:46.000000000,0 days 00:00:26.000000000,3,1,1,3,1,1,1,2,1,2,2,2,3,2,2,2,3,2,3,2,1,2,2,2,2,2,3,3,3,1,1,1,2,2,0,0,1,-1,0,0,1,-1,0,0,0,0,0,1,-1,1,-1,1,-1,0,1,-1,1,-1,1,0,-1,1,0,-1,-1,-1,1,1
468,66-75 ans,Retraités,Femme,0 days 00:03:59.000000000,0 days 00:01:29.000000000,0 days 00:04:05.000000000,0 days 00:00:56.000000000,1,2,1,3,1,1,1,2,1,3,2,2,3,1,2,2,3,3,1,1,3,2,3,2,2,2,3,2,2,1,2,1,2,2,-1,-1,1,1,-1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,1,1,-1,1,-1,1,-1,0,1,-1,0,1,1,0,0,-1
469,56-65 ans,Employés,Femme,0 days 00:03:07.000000000,0 days 00:01:33.000000000,0 days 00:02:55.000000000,0 days 00:00:53.000000000,1,3,0,3,1,2,3,2,2,2,3,1,1,3,2,1,2,3,2,3,1,3,3,3,2,2,3,2,1,3,1,3,1,2,0,-1,0,1,0,0,-1,1,0,-1,1,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
470,46-55 ans,Professions intermédiaires,Femme,0 days 00:02:56.000000000,0 days 00:01:51.000000000,0 days 00:02:33.000000000,0 days 00:01:03.000000000,1,2,2,3,1,3,2,3,1,3,1,2,1,2,2,1,2,1,3,2,2,3,2,1,3,2,3,2,2,2,2,2,1,2,1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,0,0,-1,1,1,0,-1,1,-1,-1,0,1,1,1,1,-1,1,-1,1,-1,1
471,26-35 ans,Employés,Femme,0 days 00:01:53.000000000,0 days 00:00:50.000000000,0 days 00:01:29.000000000,0 days 00:00:12.000000000,1,3,2,3,2,3,1,2,1,2,1,1,3,1,1,2,3,1,2,1,2,2,3,1,3,3,3,3,2,2,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,46-55 ans,Employés,Homme,0 days 00:01:02.000000000,0 days 00:00:48.000000000,0 days 00:00:56.000000000,0 days 00:00:17.000000000,1,2,2,1,3,3,1,1,2,1,3,0,2,2,2,2,3,3,3,2,2,1,2,1,3,3,2,2,2,3,1,2,3,1,0,1,0,-1,1,-1,0,1,0,1,-1,0,1,1,0,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,0,0,0,0,-1,1,-1
473,plus de 75 ans,Retraités,Homme,0 days 00:06:19.000000000,0 days 00:05:16.000000000,0 days 00:02:51.000000000,0 days 00:00:26.000000000,2,1,2,3,2,3,1,3,2,3,1,1,2,1,1,2,1,1,2,2,3,3,2,2,2,2,3,1,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,1,0,0,-1,0,0,-1,1,0
474,18-25 ans,"Élèves, étudiants",Homme,0 days 00:00:52.000000000,0 days 00:00:33.000000000,0 days 00:00:59.000000000,0 days 00:00:10.000000000,3,1,2,1,1,1,1,3,2,2,3,2,2,3,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,3,2,1,3,1,1,-1,-1,0,0,1,-1,-1,1,1,-1,1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,46-55 ans,Employés,Femme,0 days 00:06:20.000000000,0 days 00:01:18.000000000,0 days 00:09:09.000000000,0 days 00:01:44.000000000,1,2,0,2,1,3,1,2,2,3,2,2,1,2,1,2,2,1,2,2,3,2,2,2,2,2,3,1,2,2,3,3,2,3,0,-1,0,1,0,-1,0,1,-1,-1,1,-1,1,-1,1,-1,0,1,-1,0,1,0,0,-1,1,-1,0,1,0,0,-1,1,-1,0
476,46-55 ans,Employés,Homme,0 days 00:02:27.000000000,0 days 00:00:38.000000000,0 days 00:02:32.000000000,0 days 00:00:57.000000000,2,1,3,1,2,2,2,3,2,3,2,2,1,2,1,2,1,2,2,2,3,2,3,3,3,3,3,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,36-45 ans,Professions intermédiaires,Homme,0 days 00:01:39.000000000,0 days 00:00:39.000000000,0 days 00:00:39.000000000,0 days 00:00:41.000000000,1,1,3,2,1,3,1,2,1,2,1,2,3,2,1,2,1,3,3,2,2,2,2,1,3,2,1,1,3,3,2,2,1,2,0,-1,1,-1,1,0,1,-1,-1,-1,0,1,0,1,-1,1,-1,1,0,0,-1,1,1,1,-1,1,1,-1,1,-1,0,0,1,-1
478,56-65 ans,Employés,Femme,0 days 00:01:11.000000000,0 days 00:01:03.000000000,0 days 00:01:10.000000000,0 days 00:00:42.000000000,2,1,1,2,1,1,3,2,2,3,1,0,1,2,1,2,0,3,1,2,2,3,3,2,3,3,3,2,1,2,2,1,1,1,-1,1,1,1,0,0,1,-1,1,0,1,0,-1,1,1,1,0,-1,1,-1,1,-1,-1,1,0,0,1,0,-1,1,1,0,0,0
479,46-55 ans,Professions intermédiaires,Femme,0 days 00:02:07.000000000,0 days 00:00:21.000000000,0 days 00:01:30.000000000,0 days 00:00:10.000000000,1,2,1,3,2,3,2,3,1,3,2,1,1,1,1,1,2,1,3,1,2,3,3,2,3,1,3,2,1,1,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:00:57.000000000,0 days 00:01:18.000000000,0 days 00:00:52.000000000,0 days 00:00:29.000000000,2,1,1,3,1,3,0,2,1,3,2,2,2,2,2,3,3,2,3,3,2,1,3,2,2,3,2,1,3,2,2,3,2,3,0,1,-1,-1,1,-1,0,1,0,1,-1,0,1,1,0,-1,1,1,-1,0,-1,0,1,0,0,1,1,-1,1,0,-1,-1,1,1
481,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:02:40.000000000,0 days 00:01:15.000000000,0 days 00:01:05.000000000,0 days 00:00:35.000000000,1,1,1,3,2,3,2,2,1,2,2,1,2,2,1,1,1,3,1,3,2,2,1,3,1,3,3,2,3,2,2,2,3,3,0,0,0,-1,0,1,-1,0,0,0,-1,1,-1,0,-1,0,0,-1,0,0,0,0,-1,1,0,-1,-1,0,-1,1,0,0,1,-1
482,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:50.000000000,0 days 00:00:38.000000000,0 days 00:01:43.000000000,0 days 00:00:24.000000000,2,1,1,2,2,3,2,2,2,3,1,1,2,2,2,1,2,3,3,1,2,3,3,3,2,2,2,3,2,1,3,2,1,3,0,-1,0,1,0,-1,1,0,-1,-1,1,-1,1,-1,1,0,-1,1,1,-1,0,-1,1,0,0,-1,1,-1,0,0,0,-1,1,-1
